puzzle,solution,clues,difficulty,difficulty_range,result,time
271049800000006004400270000800007000000050090097000030762000300300020000005060001,271349856539186724486275913854937162123658497697412538762891345318524679945763281,27,2.0,1,271349856539186724486275913854937162123658497697412538762891345318524679945763281,0.109
005032000000000000001000938000005009109007084006001000008060370003000001290100040,985732416364918257721456938872345169139627584546891723418569372653274891297183645,26,1.4,1,985732416364918257721456938872345169139627584546891723418569372653274891297183645,3.917
024500000000020010007000360100080009000014800002000700009000004070009200840000000,624531987938627415517498362163782549795314826482956731259863174376149258841275693,23,1.6,1,624531987938627415517498362163782549795314826482956731259863174376149258841275693,0.179
000000006005200040700095180009027000000039000000508070010000400040002300507080002,491873526385261749762495183159627834874139265623548971218356497946712358537984612,26,1.8,1,491873526385261749762495183159627834874139265623548971218356497946712358537984612,0.958
000070000004006087600030900040000000006309201100500000080095003000140008000000520,823971456914256387657438912249617835576389241138524679482795163365142798791863524,25,2.0,1,823971456914256387657438912249617835576389241138524679482795163365142798791863524,6.025
700200045800600000500003009070030008001040500009006010000090080000000000006805230,713289645892654371564173829275931468631748592489526713357492186128367954946815237,25,1.5,1,713289645892654371564173829275931468631748592489526713357492186128367954946815237,0.075
005000380000049060140000007056000070000000605008700000000300020300401500400060000,695217384873549162142683957256134879734892615918756243569378421387421596421965738,24,1.4,1,695217384873549162142683957256134879734892615918756243569378421387421596421965738,1.949
000100200090003008600080701406900000013000000200300000000000045030504020008000090,384176259197253468625489731476928513813645972259317684762891345931564827548732196,24,2.0,1,384176259197253468625489731476928513813645972259317684762891345931564827548732196,1.465
004600000000340000108070000900005100000000007086000900000010009000430700070200054,394658271527341896168972543943765128215893467786124935432517689859436712671289354,23,1.5,1,394658271527341896168972543943765128215893467786124935432517689859436712671289354,11.419
105030009009070062080000500300045020000010000600020003000000750007460000800003006,125836479439571862786294531318645927972318645654927183263189754597462318841753296,26,1.6,1,125836479439571862786294531318645927972318645654927183263189754597462318841753296,0.354
700000300040300008000010040000001406209000000050670800900000060007000052400150000,782465391541329678693718245378591426269834517154672839915283764837946152426157983,24,1.5,1,782465391541329678693718245378591426269834517154672839915283764837946152426157983,1.128
000016000009000240000500307400205003300049000000100028040000762800000100900000080,237416895519837246684592317461285973328749651795163428143958762852674139976321584,26,1.3,1,237416895519837246684592317461285973328749651795163428143958762852674139976321584,0.268
000040703067000050001800000000009305900030200000008900200600009805000001600090000,589146723467923158321857694746219385958734216132568947274681539895372461613495872,24,1.3,1,589146723467923158321857694746219385958734216132568947274681539895372461613495872,0.737
910000030037080006000020001502004080006000000090200500000000000005908400000710002,914576238237481956658329741572194683346857129891263574789642315125938467463715892,24,1.7,1,914576238237481956658329741572194683346857129891263574789642315125938467463715892,0.137
700030000000079200000210003160000000000000906093007000006090310040050070520000009,712836594634579281985214763168925437457381926293647158876492315349158672521763849,25,1.2,1,712836594634579281985214763168925437457381926293647158876492315349158672521763849,6.486
270000030094200000000000060010070542708100000000020000000050600500098400000004008,276581934394267185185439267619873542728145396453926871847352619561798423932614758,24,1.3,1,276581934394267185185439267619873542728145396453926871847352619561798423932614758,1.097
000004100059100830000300090300000000001800302070000040006000080002017004000908000,683594127459172836217386495324769518961845372578231649796453281832617954145928763,24,2.0,1,683594127459172836217386495324769518961845372578231649796453281832617954145928763,0.732
420031500000800000060020000000590000019700004645000003030075006000100200000000005,428631579391857462567429318783594621219763854645218793832975146954186237176342985,25,1.6,1,428631579391857462567429318783594621219763854645218793832975146954186237176342985,0.134
700020004000900000050014000410070500000000720000650003008003001005090800040008205,781325694324986157659714382413872569596431728872659413268543971135297846947168235,26,1.1,1,781325694324986157659714382413872569596431728872659413268543971135297846947168235,0.062
025000193008000000006007000000010689200004000090000000600093504000000800037000020,725468193348159762916237458574312689261984375893576241682793514459621837137845926,24,1.6,1,725468193348159762916237458574312689261984375893576241682793514459621837137845926,0.353
000000504500800009042500000004063000000020030009040007000209000015030000000000608,698372514537814269142596783284763195751928436369145827476289351815637942923451678,23,2.0,1,698372514537814269142596783284763195751928436369145827476289351815637942923451678,1.086
700001040300000050910708200620000000007090160000000004040000020030060500000200080,762531948384926751915748236623174895457893162891652374149385627238467519576219483,24,1.9,1,762531948384926751915748236623174895457893162891652374149385627238467519576219483,0.530
500090670006100080080700200200000800040000720000006000004800000000300010001005002,532498671476152389189763254213547896648931725957286143324819567765324918891675432,23,1.8,1,532498671476152389189763254213547896648931725957286143324819567765324918891675432,0.214
000000591000205000090040000001000860003018070087300900210000080000050700000030000,742683591138295647596147238921574863653918472487326915215769384364851729879432156,24,1.5,1,742683591138295647596147238921574863653918472487326915215769384364851729879432156,0.382
000719200000400006070000490090070180000000000142090000000020038506800000800000040,684719253951432876273685491395276184768154329142398765419527638526843917837961542,25,1.4,1,684719253951432876273685491395276184768154329142398765419527638526843917837961542,0.095
500000400000000285000203017302891000000070000850320000003004070000000068080700000,527618439136947285498253617372891546619475823854326791963584172745132968281769354,26,1.2,1,527618439136947285498253617372891546619475823854326791963584172745132968281769354,0.861
005001000030500070600039000900000230000000500002400708200006004004005090000170600,795241386431568972628739415946857231387612549512493768273986154164325897859174623,25,2.0,1,795241386431568972628739415946857231387612549512493768273986154164325897859174623,0.900
002301004050700800137090000080000000000400503000070090000000605070000040000069000,862351974954726831137894256486935712729418563513672498398147625675283149241569387,23,1.8,1,862351974954726831137894256486935712729418563513672498398147625675283149241569387,0.552
026000080904003200000000764040001000000800000007000420005906000100000000080000003,526174389974683215318259764243791856651842937897365421735926148169438572482517693,22,1.2,1,526174389974683215318259764243791856651842937897365421735926148169438572482517693,10.384
830600240090107000050020009326005000000068304000000000000700400000000052001000700,837659241692147835154823679326475918715968324948231567583712496479386152261594783,25,1.2,1,837659241692147835154823679326475918715968324948231567583712496479386152261594783,0.158
000300407001000089405007100006010035007900000080000004000500000032006000000002010,829361457371254689465897123946718235257943861183625794614589372532176948798432516,24,1.8,1,829361457371254689465897123946718235257943861183625794614589372532176948798432516,0.114
010000002700408000034090070075000800000300604002004017040000030090500000000067000,618735492759428361234196578475619823981372654362854917546281739197543286823967145,25,2.0,1,618735492759428361234196578475619823981372654362854917546281739197543286823967145,0.046
080900000000500100005400937000600309090000680004020000020000000600800520500003000,386917254479532168215468937752681349193745682864329715928156473637894521541273896,24,1.9,1,386917254479532168215468937752681349193745682864329715928156473637894521541273896,0.551
700098000000002340100060000250036400008000000000040007000001009602000700090300006,723498165569712348184563972257836491948157623316249587475621839632985714891374256,24,1.7,1,723498165569712348184563972257836491948157623316249587475621839632985714891374256,0.157
000000143001000200050000070000008500500900014004200709040080000000570000070024036,697852143481736295253491678719348562528967314364215789142683957836579421975124836,26,1.4,1,697852143481736295253491678719348562528967314364215789142683957836579421975124836,3.617
002005007500730000009000206006390000051000000000000074300008500000040000805000000,142965387568732491739814256476391825251487639983256174394178562627543918815629743,22,1.5,1,142965387568732491739814256476391825251487639983256174394178562627543918815629743,0.173
107200300000800001060007205020500000080000709009030040000000500000000400005716000,197265384254893671368147295421579836683421759579638142912384567736952418845716923,24,1.1,1,197265384254893671368147295421579836683421759579638142912384567736952418845716923,0.080
100036009600900000005000000000000002007000400840007000001000070260700800000109340,172436589684952137935871624319584762527693418846217953491368275263745891758129346,23,1.4,1,172436589684952137935871624319584762527693418846217953491368275263745891758129346,4.048
000700540003500270050000090000208000097000600002390008001000407000002000006410000,219783546683549271754621893365278914897154632142396758931865427478932165526417389,25,1.2,1,219783546683549271754621893365278914897154632142396758931865427478932165526417389,0.100
800007005000319002400000009604000000000060001059020670700000800000602003010000200,891247365567319482423586719634751928278964531159823674742135896985672143316498257,25,1.4,1,891247365567319482423586719634751928278964531159823674742135896985672143316498257,0.057
000080000756020100000000574007100200008060007060040800010000000000802000040950020,194785632756324189382619574437198265928563417561247893219476358675832941843951726,25,1.7,1,194785632756324189382619574437198265928563417561247893219476358675832941843951726,0.442
006000200200800700000000004670030008020008130090500000000405006000010040710600000,946157283253894761187326594671932458425768139398541672832475916569213847714689325,24,1.2,1,946157283253894761187326594671932458425768139398541672832475916569213847714689325,3.969
500100090406003000700080600071800002050000000200004900000000003000405028000200040,528146397416793285739582614671859432954321876283674951842917563397465128165238749,24,1.5,1,528146397416793285739582614671859432954321876283674951842917563397465128165238749,0.210
010900700000720900005010800009800000650003070004000001020009040003000008000060020,812935764346728915795614832139872456658143279274596381521389647463257198987461523,24,1.8,1,812935764346728915795614832139872456658143279274596381521389647463257198987461523,0.123
600400000002900350580003060000000600010000000900036520000000710000280030001090008,693415872172968354584723169735842691216579483948136527829354716467281935351697248,25,1.6,1,693415872172968354584723169735842691216579483948136527829354716467281935351697248,0.805
030000002005004300010000056001020700900006400000000008600240005200708000007000000,736985142825164397419372856541823769978516423362497518683241975294758631157639284,23,1.8,1,736985142825164397419372856541823769978516423362497518683241975294758631157639284,0.372
090000800004000300300009076000000000700090200009026040000050108030271000006000003,695734812874162395321589476452817639763495281189326547947653128538271964216948753,24,1.1,1,695734812874162395321589476452817639763495281189326547947653128538271964216948753,59.650
400700000000528070700000100008000030010040509950070080000602900000300008004000002,432761895169528374785439126648915237217843569953276481871652943526394718394187652,25,1.9,1,432761895169528374785439126648915237217843569953276481871652943526394718394187652,0.293
000074630000100007020300010007002000900000105032008090070900003500000400008000060,815274639693185247724369518157692384986437125432518796271946853569823471348751962,25,2.0,1,815274639693185247724369518157692384986437125432518796271946853569823471348751962,0.729
000500408000200070120000900000340000310000002584720000000030010040000309006009080,973516428468293175125487936692348751317965842584721693859634217741852369236179584,26,1.5,1,973516428468293175125487936692348751317965842584721693859634217741852369236179584,0.678
000710500310060002000000800000698004090002070050300000530100000040000300002900001,928714536315869742467523819273698154891452673654371928539146287146287395782935461,25,1.1,1,928714536315869742467523819273698154891452673654371928539146287146287395782935461,0.518
028603090400000000071020000700000000000009050014000800680004000009700360000030100,528643791496871523371925648735468912862319457914257836683194275159782364247536189,24,1.9,1,528643791496871523371925648735468912862319457914257836683194275159782364247536189,12.507
010000000503008000600425000308010002000000600209050040000000203000003950000006700,412379865593168427687425139378614592154932678269857341746591283821743956935286714,24,1.3,1,412379865593168427687425139378614592154932678269857341746591283821743956935286714,0.205
400100000108070209072600340040002030000000006020090000003000070000010008019000000,496123785138574269572689341641852937987431526325796814863945172254317698719268453,24,1.3,1,496123785138574269572689341641852937987431526325796814863945172254317698719268453,0.233
000001000000069020360000007000090001702650000046000500004900030000000002009410000,295371684471869325368245917853794261712653849946128573524987136187536492639412758,23,1.7,1,295371684471869325368245917853794261712653849946128573524987136187536492639412758,0.829
000100073000800609060035800002000006710600090009040001400000000008900000030070080,825196473143827659967435812382719546714652398659348721491583267278964135536271984,25,1.8,1,825196473143827659967435812382719546714652398659348721491583267278964135536271984,0.171
800000400000000030090502000007600002043009600000031070620080001070900500000000020,852317469761894235394562187917648352243759618586231974625483791178926543439175826,24,2.0,1,852317469761894235394562187917648352243759618586231974625483791178926543439175826,0.361
004020500000708000008001206680000000090300050035000004509080000000402800000000012,914623587256748931378591246681254379492376158735819624529187463167432895843965712,25,1.8,1,914623587256748931378591246681254379492376158735819624529187463167432895843965712,0.953
003000001070060300900003020000037008620000400010004070490070000000090006000106700,283745961175269384964813527549637218627581493318924675496378152751492836832156749,25,2.0,1,283745961175269384964813527549637218627581493318924675496378152751492836832156749,0.942
400060009200400703053008000002000004704300800010000020000705000000100000080006170,471563289268419753953278641832657914794321865516894327129785436647132598385946172,25,1.3,1,471563289268419753953278641832657914794321865516894327129785436647132598385946172,0.080
000000605013060040009000000006210030000080070940300100704000002001400000000100008,427831695813569247659742381576214839132986574948375126784653912261498753395127468,24,1.1,1,427831695813569247659742381576214839132986574948375126784653912261498753395127468,0.133
000080004005000300200096000008700000000050120300400065100809000406100000700040003,961387254875214396234596871528761439647953128319428765153879642496132587782645913,25,1.6,1,961387254875214396234596871528761439647953128319428765153879642496132587782645913,0.108
010005000980010050002060300000007109000940060400000070300400708007090000000001090,716835924983214657542769381638527149271943865495186273369452718157698432824371596,25,2.0,1,716835924983214657542769381638527149271943865495186273369452718157698432824371596,0.372
500000004001000768000003090400160000000004005060270000000039007350000000607000009,578916324931542768246783591493165872782394615165278943814639257359427186627851439,24,1.1,1,578916324931542768246783591493165872782394615165278943814639257359427186627851439,0.566
070004010300000070850000006000010089036080000000096000000071800700520000060000350,679854213314269578852137496427315689936782145185496732593671824748523961261948357,25,1.8,1,679854213314269578852137496427315689936782145185496732593671824748523961261948357,0.775
080461000000080700060000000003200090700094010004000000000010036500000001040607002,987461325421385769365729148813276594752894613694153287279518436536942871148637952,24,1.6,1,987461325421385769365729148813276594752894613694153287279518436536942871148637952,0.789
500000000006000405800090360000100032009003047010050000000000020372008009008500000,591364278736821495824795361687149532259683147413257986145976823372418659968532714,25,1.2,1,591364278736821495824795361687149532259683147413257986145976823372418659968532714,0.498
200700030000068520030009000009000005000000408100004270954000000006500103001000000,298715634417368529635429781749682315562173498183954276954231867826597143371846952,25,1.8,1,298715634417368529635429781749682315562173498183954276954231867826597143371846952,0.393
600500900470020050500000046005200080000006000310840000003002590060090003000000000,638574912479621358521938746795213684284756139316849275843162597167495823952387461,25,1.2,1,638574912479621358521938746795213684284756139316849275843162597167495823952387461,1.556
102000007700080000560072000008000050006000041010250300804000006000900080000120000,182469537743581629569372814438617952256893741917254368824735196371946285695128473,25,1.8,1,182469537743581629569372814438617952256893741917254368824735196371946285695128473,0.616
500600803030004000000980700079200000005000009200000041004500100000400080000006000,547612893938754612621983754179245368485361279263879541794538126316427985852196437,23,2.0,1,547612893938754612621983754179245368485361279263879541794538126316427985852196437,0.358
100702035000500018003806000402000000600320000001074080000603000200050000060000070,186742935724539618953816742492168357678325194531974286847693521219457863365281479,26,1.7,1,186742935724539618953816742492168357678325194531974286847693521219457863365281479,0.297
000060805104900000000008007030000010008200000047050002000000030650004009023000000,792361845184975263365428197236789514518243976947156382479512638651834729823697451,23,1.3,1,792361845184975263365428197236789514518243976947156382479512638651834729823697451,0.116
403056000006200000100000000000305800004000500002790000800900670000000001700000094,473856912956271438128439756617325849394618527582794163831942675249567381765183294,23,1.8,1,473856912956271438128439756617325849394618527582794163831942675249567381765183294,2.568
420007000700306080800050001000400300007003000203009005080000620010070800009000000,425817963791346582836952741958421376147563298263789415384195627512674839679238154,25,1.2,1,425817963791346582836952741958421376147563298263789415384195627512674839679238154,0.243
600000080000050006000703100406000005020010009080090003000009034007001000040500960,639124587172958346854763192496237815523816479781495623215689734967341258348572961,25,1.2,1,639124587172958346854763192496237815523816479781495623215689734967341258348572961,0.267
900000000206100408500072000000007060000000803000520000703000000001709000000060520,987634215236195478514872936395487162472916853168523749753248691621759384849361527,23,1.3,1,987634215236195478514872936395487162472916853168523749753248691621759384849361527,12.617
008000500300408000020030000000800250700002300001000008050000060400500001000786090,978261534316458972524937186643819257785642319291375648859124763467593821132786495,24,1.7,1,978261534316458972524937186643819257785642319291375648859124763467593821132786495,2.477
000096750000070093800003000000600500004000000015030607000007005250000010040008000,431296758526871493879543162782619534364785921915432687698127345257364819143958276,24,1.2,1,431296758526871493879543162782619534364785921915432687698127345257364819143958276,6.156
087030000000000020006070040003008000018000590000006071900005600000000007025100000,287634915439851726156279348793518264618742593542396871971485632864923157325167489,23,1.4,1,287634915439851726156279348793518264618742593542396871971485632864923157325167489,4.545
800000000000900720005700006000000090650000300301000008006500000073014900900008000,837261459164985723295743816748136295659827341321459678486592137573614982912378564,23,1.4,1,837261459164985723295743816748136295659827341321459678486592137573614982912378564,1.228
000000100500000803008009074800000000605943000010000000400000006100460200002037008,746385129591724863238619574874156932625943781319872645487291356153468297962537418,25,1.7,1,746385129591724863238619574874156932625943781319872645487291356153468297962537418,5.338
010400000069058340058010090000060008000079000500000720003000000000000006090300050,312496875769258341458713692937562418241879563586134729173625984825947136694381257,24,1.5,1,312496875769258341458713692937562418241879563586134729173625984825947136694381257,0.236
000400003019000000400200009082003005500000300030090086025000000000700208001000070,678459123219836547453217869982643715546178392137592486725984631394761258861325974,24,1.9,1,678459123219836547453217869982643715546178392137592486725984631394761258861325974,4.248
000007100008000200027006300500000000003109700700850060000000501406500080000000020,654237198938415276127986345562374819843169752791852463279648531416523987385791624,24,1.7,1,654237198938415276127986345562374819843169752791852463279648531416523987385791624,2.924
000009200026000030100320000000700002004000008695001000400010000050600700060070509,538469217726158934149327865813794652274536198695281473487915326952643781361872549,25,1.6,1,538469217726158934149327865813794652274536198695281473487915326952643781361872549,1.206
000000000100030080000904000500300021004050000800002004246000500000610800080000003,498571236175236489632984175567348921324159768819762354246893517953617842781425693,23,1.6,1,498571236175236489632984175567348921324159768819762354246893517953617842781425693,29.435
400060301070000006310000050094800020280000000000007000037004000000039600020000100,459762381872351946316948752794816523281593467563427819637184295145239678928675134,24,1.6,1,459762381872351946316948752794816523281593467563427819637184295145239678928675134,0.247
006000007080400900300000600000319050000000000170050308005064070000001005009080060,296138547581476923347925681628319754953847216174652398835264179462791835719583462,25,1.1,1,296138547581476923347925681628319754953847216174652398835264179462791835719583462,0.926
205000060070000900043700000000000153000128000000090008000006007000500019032070000,295813764876254931143769582928647153357128496461395278519486327784532619632971845,24,1.1,1,295813764876254931143769582928647153357128496461395278519486327784532619632971845,1.033
000000085090010030078300600050000001306050000000190020000860000004000070069400000,623947185495618732178325649952783461316254897847196523731869254284531976569472318,24,1.2,1,623947185495618732178325649952783461316254897847196523731869254284531976569472318,0.447
060204007300000900000050040500007400906000080002000003000070000600390004000006759,869214537354768912721953846538627491976431285142589673495172368687395124213846759,25,1.4,1,869214537354768912721953846538627491976431285142589673495172368687395124213846759,0.348
080000000000004007000000500050090600100036052000017300507900048004300000910000200,281759436365124897479683521753298614198436752642517389537962148824371965916845273,25,1.2,1,281759436365124897479683521753298614198436752642517389537962148824371965916845273,0.960
000100037800000100000090080057002096000307008004000001000964000000003070060200900,695128437842735169731496285157842396926317548384659721573964812219583674468271953,25,1.3,1,695128437842735169731496285157842396926317548384659721573964812219583674468271953,0.410
003000087600520000000900015016040300000000004890000000000000053080100002000490000,953614287671528439248973615516749328327861594894352761469287153785136942132495876,23,1.7,1,953614287671528439248973615516749328327861594894352761469287153785136942132495876,0.207
000000050081000000030050981005087060090000270004020005900306000000405100000000000,749831652581962743632754981325187469196543278874629315957316824268495137413278596,24,1.6,1,749831652581962743632754981325187469196543278874629315957316824268495137413278596,3.195
000084100067000030020009004005700900001203050800005000002006000004000000070900001,359684127467521839128379564245768913791243658836195742982416375514837296673952481,24,1.8,1,359684127467521839128379564245768913791243658836195742982416375514837296673952481,0.130
900603000074000000000000502700160850006070000100500704060000285013000007200000100,925613478374258916681947532732164859546879321198532764467391285813425697259786143,27,1.8,1,925613478374258916681947532732164859546879321198532764467391285813425697259786143,1.118
700005004000007952080000300098200030020000000000806000000500006000600049070040100,719325864463187952285469317698214735124753698357896421941538276832671549576942183,24,1.5,1,719325864463187952285469317698214735124753698357896421941538276832671549576942183,11.477
000000803030000060004500000509200007000050039001000050005090700000870000140000000,956712843732489561814536972569243187428157639371968254285394716693871425147625398,22,1.9,1,956712843732489561814536972569243187428157639371968254285394716693871425147625398,4.950
030400090015200040000819070006027000083600000400000100500100000000000002670000300,837465291915273846264819573156927438783641925429358167542136789391784652678592314,25,1.2,1,837465291915273846264819573156927438783641925429358167542136789391784652678592314,0.163
000000006049701080001200700000020800830900500100053070000380000004000000200000130,723598416549761382681234759457126893832947561196853274915382647374615928268479135,25,1.2,1,723598416549761382681234759457126893832947561196853274915382647374615928268479135,0.131
001003000007000906000000204084100000000700005079508000026800400400201070000000000,941623587237485916865917234584132769312796845679548321126879453493251678758364192,24,1.9,1,941623587237485916865917234584132769312796845679548321126879453493251678758364192,0.120
000009200600230100000004630500460001206000000000000040403000000070800000000907050,351679284684235179927184635539468721246751398718392546493526817175843962862917453,23,1.1,1,351679284684235179927184635539468721246751398718392546493526817175843962862917453,3.883
030008409000000300040501000500084090002010000000902000060009700800007000700000230,136278459258496317947531826573684192692713548481952673364129785825347961719865234,24,1.9,1,136278459258496317947531826573684192692713548481952673364129785825347961719865234,0.322
000200080006000004050071230000000025005169000000000070060082000740005000300000800,137294586926358714854671239613847925275169348489523671561782493748935162392416857,24,1.2,1,137294586926358714854671239613847925275169348489523671561782493748935162392416857,1.194
007000030001080000205100000700090800008400095000000002000020000020060340300001007,487956231961283574235174689742695813618432795593718462874329156129567348356841927,23,1.3,1,487956231961283574235174689742695813618432795593718462874329156129567348356841927,6.546
081020000000900000090004002042709300000000008307000046006200090000307500050000001,681523479274986153593174682842769315965431728317852946436215897128397564759648231,25,1.4,1,681523479274986153593174682842769315965431728317852946436215897128397564759648231,0.107
040000000003406201000090057000613020500000003006000000320700080005082100000004000,749251368853476291162398457984613725517829643236547819321765984475982136698134572,25,1.2,1,749251368853476291162398457984613725517829643236547819321765984475982136698134572,0.443
070040000060000800300000902006003050123560000000204008000000500002001000050902400,279845136461329875385176942846793251123568794597214368914687523732451689658932417,25,1.3,1,279845136461329875385176942846793251123568794597214368914687523732451689658932417,2.900
001507000000000600060040187080400000036050000000036200003010000040000705002000490,891567324724381659365249187187492536236758941459136278573914862948623715612875493,25,1.3,1,891567324724381659365249187187492536236758941459136278573914862948623715612875493,3.409
005000080000002009130609000270000030003780900800000100040007052000500006002000000,925471683467832519138659274279165438613784925854293167346917852791528346582346791,24,1.6,1,925471683467832519138659274279165438613784925854293167346917852791528346582346791,0.825
930006002000050000100907000009000020081005600000600400007809206000100008360000000,935486712872351964146927385659714823481235697723698451517849236294163578368572149,25,2.0,1,935486712872351964146927385659714823481235697723698451517849236294163578368572149,2.748
120900000000802057078600009000090800300005040090160005000500670000010500000007003,125973468963842157478651329657394812381725946294168735842539671739216584516487293,27,1.3,1,125973468963842157478651329657394812381725946294168735842539671739216584516487293,0.265
000000502104000000300400000047008010008900000010000056600109700000005000080600009,876391542124756398359482671247568913568913427913274856632149785791835264485627139,23,1.1,1,876391542124756398359482671247568913568913427913274856632149785791835264485627139,1.142
069003804000700301000050070600001003005900000400030005900600000050000709030040000,769123854548796321213458976672581493385964217491237685924675138856312749137849562,25,1.5,1,769123854548796321213458976672581493385964217491237685924675138856312749137849562,1.151
090000004006200010720061000000000009000028400000549820400000600608000007005000040,193875264586294713724361985842613579951728436367549821439187652618452397275936148,25,1.4,1,193875264586294713724361985842613579951728436367549821439187652618452397275936148,0.564
800160000060050080903070000708000906620000050000000010000009500050601007000000800,845163279267954183913278645738415926621897354594326718186749532352681497479532861,24,1.1,1,845163279267954183913278645738415926621897354594326718186749532352681497479532861,0.448
000048003301009000870002000100000405900080002000030801004200900700050000000000604,269148573341579286875362149138726495956481732427935861684213957792654318513897624,25,2.0,1,269148573341579286875362149138726495956481732427935861684213957792654318513897624,0.601
865004000000060002000000070002086400003010005040720090010000000500000801000600000,865274139397168542421593678952386417673419285148725396714852963536947821289631754,23,1.9,1,865274139397168542421593678952386417673419285148725396714852963536947821289631754,0.539
000807000008000060700090000940030076010400980600070004000100200030000048070040601,563817429198324765724695813945238176317456982682971354456183297231769548879542631,27,1.4,1,563817429198324765724695813945238176317456982682971354456183297231769548879542631,1.786
000020087060500000094000030000208054800100200000009001400000000002400509005000068,351924687768531942294876135917268354843157296526349871489615723672483519135792468,25,1.4,1,351924687768531942294876135917268354843157296526349871489615723672483519135792468,0.946
200381009000000006010070300000200008008009050300000190800100000160002000000450060,256381749783924516419675382591243678648719253327568194874136925165892437932457861,25,1.6,1,256381749783924516419675382591243678648719253327568194874136925165892437932457861,0.263
807004002006800009000050307601048700000000500030096000000000000400007805008000020,897314652356872419142659387621548793984723561735196248263985174419267835578431926,25,1.7,1,897314652356872419142659387621548793984723561735196248263985174419267835578431926,0.210
001000040000200095400500000009705010130000500070000080200300001008079000007006009,951637248763248195482591736829765314134982567675413982296354871548179623317826459,25,1.3,1,951637248763248195482591736829765314134982567675413982296354871548179623317826459,2.066
000000000204070001100006098002700000690000030007200900000004000805000010000308670,968132547254879361173546298542793186691485732387261954716954823835627419429318675,24,1.8,1,968132547254879361173546298542793186691485732387261954716954823835627419429318675,2.214
004001360000003007006400000580070004000004000200056000000009100750000230000030708,874591362195263487326487951583972614967814523241356879638729145759148236412635798,25,1.6,1,874591362195263487326487951583972614967814523241356879638729145759148236412635798,0.772
420000670100002000000630040010009000040000050002000137000021960050078000000000000,423195678167842593598637241315789426746213859982564137874321965659478312231956784,24,2.0,1,423195678167842593598637241315789426746213859982564137874321965659478312231956784,1.925
009000012000730000800000790000023000400000000905000800000080000740060000082410006,379846512251739684864251793618523479427198365935674821196385247743962158582417936,23,1.3,1,379846512251739684864251793618523479427198365935674821196385247743962158582417936,0.937
003000000000100080100000057006030005900018030000000200090005700700400600068003000,543879162679152384182346957216934875957218436834567219391625748725481693468793521,23,1.8,1,543879162679152384182346957216934875957218436834567219391625748725481693468793521,1.505
000050000060000071002019800800900600701046008030027000000000456050002000010000009,184753962369284571572619834845931627721546398936827145293178456658492713417365289,26,1.7,1,184753962369284571572619834845931627721546398936827145293178456658492713417365289,0.298
000200051003009000090570402200000008405000020000000690000380040008000000930002060,847263951523149786196578432269437518485691327371825694752386149618954273934712865,25,1.1,1,847263951523149786196578432269437518485691327371825694752386149618954273934712865,0.632
300590000000003400207040903073008060040000000600000200000060000010000004000209007,384592176591673482267841953173428569842956731659317248728164395916735824435289617,23,1.5,1,384592176591673482267841953173428569842956731659317248728164395916735824435289617,0.634
003690005000000308000500070000200050001470000260010800607000000019000000850001600,783692415925147368146583972378269154591478236264315897637924581419856723852731649,25,1.3,1,783692415925147368146583972378269154591478236264315897637924581419856723852731649,0.691
100007060000000030004050000700008004200739000003200109006000000050010080030000200,128397465579426831364851792795168324241739658683245179816972543452613987937584216,23,1.8,1,128397465579426831364851792795168324241739658683245179816972543452613987937584216,0.736
680210000090800030000000900500000408040000001020060000000073040000900070006080000,683219754792845136415637982567391428849752361321468597258173649134926875976584213,22,2.0,1,683219754792845136415637982567391428849752361321468597258173649134926875976584213,1.259
190000000800005603602000090400800006003000000000600015207009000000010008000706000,195263847874195623632478591421857936563941782789632415217589364956314278348726159,23,1.2,1,195263847874195623632478591421857936563941782789632415217589364956314278348726159,0.370
000009300002010590790000100005600000040007020300104000600900000004500070073040000,156289347432716598798435162215698734849357621367124859621973485984561273573842916,25,1.7,1,156289347432716598798435162215698734849357621367124859621973485984561273573842916,0.070
008960300000042600520003009000800000804000020075000000107000000900026000000000084,418965372739142658526783149261859437894637521375214896147598263983426715652371984,24,1.1,1,418965372739142658526783149261859437894637521375214896147598263983426715652371984,0.061
000600018800020000600000590007480300201570800008001000000940000500000109000007000,745693218819725436623814597957486321231579864468231975186942753572368149394157682,25,1.2,1,745693218819725436623814597957486321231579864468231975186942753572368149394157682,0.567
000600470000000090008000300080470001009200000054068700027090003400010000003700640,231689475576143298948527316382475961769231584154968732627894153495316827813752649,27,1.2,1,231689475576143298948527316382475961769231584154968732627894153495316827813752649,0.409
620000000000000007007080003100005000000009200030070084080040900090700100012090070,628317495341956827957284613164825739875439261239671584786143952593762148412598376,24,1.7,1,628317495341956827957284613164825739875439261239671584786143952593762148412598376,0.729
004000350000900002800000000601008000000007520900005000500620090080009040300040000,294786351713954682865312974651298437438167529972435816547623198186579243329841765,23,1.1,1,294786351713954682865312974651298437438167529972435816547623198186579243329841765,9.092
460002000020008010000000060042030600900020800000800340000000000000080054003091008,469172583325968417718543269842735691931624875576819342184257936297386154653491728,24,1.7,1,469172583325968417718543269842735691931624875576819342184257936297386154653491728,9.919
008600030000003090030009021100000070080000004309400000200356000000020000000917052,918642537527183496436579821145298673682735914379461285291356748753824169864917352,26,1.4,1,918642537527183496436579821145298673682735914379461285291356748753824169864917352,0.537
