puzzle,solution,clues,difficulty,difficulty_range,result,runtime
000000060004083000000400003078002000106500020020970000000000700500060908207800400,983725164654183279712496583478612395196534827325978641869341752541267938237859416,25,1.5,1,983725164654183279712496583478612395196534827325978641869341752541267938237859416,2.18419
009003000000100000302500049004300870905008200700000006000007600600400007200000000,519843762476192583382576149124369875965718234738254916843927651691485327257631498,24,1.8,1,519843762476192583382576149124369875965718234738254916843927651691485327257631498,0.184395
000054000907030002080000650340000000000000100009002080000290801006700300200000500,632154978957836412184927653341578296728469135569312784475293861816745329293681547,24,2.0,1,632154978957836412184927653341578296728469135569312784475293861816745329293681547,29.4817
009300704000017600000000000600400300028050000000091200080000020400000906950030010,219368754834517692567249831691482375728653149345791268186974523473125986952836417,25,1.8,1,219368754834517692567249831691482375728653149345791268186974523473125986952836417,1.62383
020000039300000082080300100004800710600190043000000000003010000700020900000080000,421758639367941582589362174294836715678195243135274896853619427716423958942587361,24,2.0,1,421758639367941582589362174294836715678195243135274896853619427716423958942587361,0.213893
092000000000235400004700000703000000008000020500040090000013800000850700006000010,692184573187235469354769281743692158968571324521348697275913846419856732836427915,23,1.2,1,692184573187235469354769281743692158968571324521348697275913846419856732836427915,1.45462
000050310400000020000010809860000004020034900030107000007000080000009000000600100,689452317413798526572316849861925734725834961934167258397541682156289473248673195,23,1.2,1,689452317413798526572316849861925734725834961934167258397541682156289473248673195,0.087488
002000000600700002030050069005307420000040800700000031000913000904000000050860000,572496318689731542431258769195387426326149875748625931867913254914572683253864197,26,1.5,1,572496318689731542431258769195387426326149875748625931867913254914572683253864197,0.40588
000080160308000007009050000740000950800209600000060000050090080000000020060031000,524783169318926547679154238746318952835279614192465873453692781981547326267831495,24,1.5,1,524783169318926547679154238746318952835279614192465873453692781981547326267831495,0.103065
200009000600052040080700053050000810001090000090300000062000031008000600500000004,275439168613852947984761253356247819421698375897315426762984531148573692539126784,25,2.0,1,275439168613852947984761253356247819421698375897315426762984531148573692539126784,0.200455
000008001300070600000030009080000300000800090490050028500100200104000000269003000,927468531345971682816235479682719345753824196491356728538197264174682953269543817,25,1.8,1,927468531345971682816235479682719345753824196491356728538197264174682953269543817,13.112
005007080080000001700030000000576003000000026400000000004600000096020300003090802,935167284682954731741238659218576493357849126469312578524683917896721345173495862,24,1.1,1,935167284682954731741238659218576493357849126469312578524683917896721345173495862,0.802514
000070003100006800078300104009010007400580002000000000050400060700000050004050000,245871693193246875678395124529614387436587912817932546351429768782163459964758231,24,1.9,1,245871693193246875678395124529614387436587912817932546351429768782163459964758231,25.7418
000400080370000610200070400000925800030000700006030900120740000040050002000002000,591463287374298615268571439417925863932684751856137924125746398643859172789312546,26,1.6,1,591463287374298615268571439417925863932684751856137924125746398643859172789312546,7.09022
000000470006000008090032600200709100800000062003000040050000700008400000000060000,182956473536174298497832651264789135875341962913625847659213784328497516741568329,22,1.7,1,182956473536174298497832651264789135875341962913625847659213784328497516741568329,7.49037
000000007000090100000760850008004060506030900007910200030000000800300000001840500,652183497783495126194762853928574361516238974347916285435629718879351642261847539,25,1.5,1,652183497783495126194762853928574361516238974347916285435629718879351642261847539,1.54918
000200004001045200080700000400800010609100800000000079020000700000002003700000090,537218964961345287284769531452897316679134825813526479326951748198472653745683192,23,1.9,1,537218964961345287284769531452897316679134825813526479326951748198472653745683192,0.239202
400800000002004000800001350009000007004000028300200000070000046100038700000670000,451863279732594681896721354529186437614357928387249165273915846165438792948672513,24,2.0,1,451863279732594681896721354529186437614357928387249165273915846165438792948672513,0.099453
056000000090400001100000050308600040009030070000700020564300002000000009000510007,856173294293456781147982653378621945429835176615749328564397812781264539932518467,25,1.1,1,856173294293456781147982653378621945429835176615749328564397812781264539932518467,1.68762
060005000000307010100024070000902000000010005000000060002700900008009000507800034,764185392285397416139624578856972143973416825421538769642753981318249657597861234,24,1.9,1,764185392285397416139624578856972143973416825421538769642753981318249657597861234,8.77442
050007008000200036000480050000000600900006001170009000040000800008900560300670000,453167928817295436269483157584731692932546781176829345641352879728914563395678214,25,1.7,1,453167928817295436269483157584731692932546781176829345641352879728914563395678214,1.42301
030500800105004000008020009000206000070105000000040090000600008000053016010000943,934567821125984367768321459481296735279135684653748192342619578897453216516872943,26,1.9,1,934567821125984367768321459481296735279135684653748192342619578897453216516872943,0.601671
008030507006070003001200040000080009000000700040013020200800050800000004090100000,428631597956478213371295648137582469582964731649713825213847956865329174794156382,24,1.6,1,428631597956478213371295648137582469582964731649713825213847956865329174794156382,0.281529
200080000000060027000004090300700000907000506050000080000008009004926000010500000,296187435145369827783254691368745912927831546451692783672418359534926178819573264,23,1.3,1,296187435145369827783254691368745912927831546451692783672418359534926178819573264,3.83687
500004030030006000062100000640080009000040000000209000000000200705000010800900605,571824936438796152962135748647381529259647381183259467316578294795462813824913675,23,1.8,1,571824936438796152962135748647381529259647381183259467316578294795462813824913675,0.53527
040000009210069050050020070000080000030001605070002040005300200000010007060004000,643857129217469358958123476491685732832741695576932841785396214324518967169274583,25,1.9,1,643857129217469358958123476491685732832741695576932841785396214324518967169274583,0.55891
000020003007000020900700805008000940000094001000000000076302500803001006000000010,581426793637589124942713865318265947765894231294137658176342589823951476459678312,24,1.6,1,581426793637589124942713865318265947765894231294137658176342589823951476459678312,3.99572
000000301100603020000850004570900000003005400000006015007000008020000030300000057,765429381184673529239851674572914863613785492498236715957362148821547936346198257,25,1.5,1,765429381184673529239851674572914863613785492498236715957362148821547936346198257,1.05047
673040000500002000000300071400009000006000500001200800000000003008000406200580090,673841925519762348842395671485139762326478519791256834957614283138927456264583197,24,1.7,1,673841925519762348842395671485139762326478519791256834957614283138927456264583197,0.542329
030000000600000005074901020090800000205190600000005000009400000000050480000060072,932546817681273945574981326396824751245197638817635294729418563163752489458369172,24,1.7,1,932546817681273945574981326396824751245197638817635294729418563163752489458369172,1.19668
000009620903000000720000000000906100008000500040000080100000802400301060009200003,814739625963825741725614398257986134398142576641573289136497852482351967579268413,24,1.6,1,814739625963825741725614398257986134398142576641573289136497852482351967579268413,10.7325
900000508054030060000500000003001020780004000200090040405089001060007000000060000,932746518154938267678512394543671829789254136216893745425389671861427953397165482,25,1.5,1,932746518154938267678512394543671829789254136216893745425389671861427953397165482,0.158652
060000000000250700000006380050063000170020930800000001010000020030090005004300000,762834159398251746541976382459163278176528934823749561915687423637492815284315697,24,1.4,1,762834159398251746541976382459163278176528934823749561915687423637492815284315697,1.52081
007009000000301087200000300495020000001907000700050410000005070000002000560090000,637289541954361287218574396495126738381947652726853419842615973179432865563798124,25,1.6,1,637289541954361287218574396495126738381947652726853419842615973179432865563798124,0.378592
000000000206005000000000384050800900700000000000920807607002040000301000020000008,374198526286435791915276384452817963798653412163924857637582149849361275521749638,22,1.3,1,374198526286435791915276384452817963798653412163924857637582149849361275521749638,37.5558
000003060000060009600900803504010000000000087080300950468700000007001200005080000,879123564243568719651974823594817632316295487782346951468732195937651248125489376,26,1.5,1,879123564243568719651974823594817632316295487782346951468732195937651248125489376,4.78447
000000000350040000600308050700800000040900000081007006090012580206000000000000100,124795638358146279679328451762834915543961827981257346497612583216583794835479162,23,1.3,1,124795638358146279679328451762834915543961827981257346497612583216583794835479162,8.04443
004023000000080490000046507300000670020300001076000000000000060900210000013000005,794523816652781493831946527349152678528367941176894352287435169965218734413679285,25,1.4,1,794523816652781493831946527349152678528367941176894352287435169965218734413679285,0.888041
020060030104007005006908000701005000090000608000000002005000240000300100000004000,927561834184237965356948721761825493592413678843796512635189247479352186218674359,23,1.4,1,927561834184237965356948721761825493592413678843796512635189247479352186218674359,0.110034
600000002008010300000008046400000109090750000200009070000423600004070500000000000,635947812948216357712538946457382169196754238283169475579423681824671593361895724,24,1.3,1,635947812948216357712538946457382169196754238283169475579423681824671593361895724,0.595018
000009058056300700000100300428000100700000004000920000140003060070080000000001000,314279658956348721287165349428537196795816234631924587142793865579682413863451972,24,1.7,1,314279658956348721287165349428537196795816234631924587142793865579682413863451972,7.29631
060000070080000000009007001205003400090002000600080903000070048800500300007020000,163259874784136592529847631275913486398462715641785923956371248812594367437628159,24,1.6,1,163259874784136592529847631275913486398462715641785923956371248812594367437628159,13.7184
089040070040000800003050000060000030000000700001602004800007060000004000074900005,589143672147296853623758941265479138498315726731682594812537469956824317374961285,23,1.9,1,589143672147296853623758941265479138498315726731682594812537469956824317374961285,2.80497
053700002009000304001004000000000009000481000006070410200105000000000200100008003,453796182879512364621834597714653829592481736386279415237165948968347251145928673,24,1.9,1,453796182879512364621834597714653829592481736386279415237165948968347251145928673,2.70371
906003810700104509003000000300076000000009080007000001000200005000000020060590008,956723814782164539143985276314876952625419783897352461478231695539648127261597348,25,1.1,1,956723814782164539143985276314876952625419783897352461478231695539648127261597348,0.398621
600000300085002400000050008000018000000000904209000010020100600000079001010030070,694781352185392467732654198543918726861527934279463815927145683356879241418236579,24,1.4,1,694781352185392467732654198543918726861527934279463815927145683356879241418236579,0.672423
000070210028003000000590073000000300002000009000127050350040091140000500000000004,935874216728613945461592873514986327872435169693127458356248791147369582289751634,26,1.5,1,935874216728613945461592873514986327872435169693127458356248791147369582289751634,0.150098
010032000600850000094000000000593004100070200009000000800000079003007400901000000,518432967627859143394716852782593614135674298469281735846125379253967481971348526,24,1.1,1,518432967627859143394716852782593614135674298469281735846125379253967481971348526,0.464267
100900000004700500000800064009000100600000020405013000070005000200000040300090280,167954832834762591592831764729648153613579428485213679978425316251386947346197285,24,1.4,1,167954832834762591592831764729648153613579428485213679978425316251386947346197285,0.804371
000904187000000040020705000006000420001009005000408000734000009005007000000000060,653924187917836542428715936596173428841269375372458691734681259265397814189542763,24,2.0,1,653924187917836542428715936596173428841269375372458691734681259265397814189542763,0.583494
000000000648010005020040010010790020003008000200004061000080009137000000000500000,391675482648912375725843916814796523563128794279354861456287139137469258982531647,24,1.9,1,391675482648912375725843916814796523563128794279354861456287139137469258982531647,22.5522
030000000050063000490000010008000097000037000001200300000006500500000602080902040,137429865852163974496578213328615497945837126761294358214786539579341682683952741,24,2.0,1,137429865852163974496578213328615497945837126761294358214786539579341682683952741,1.84309
005796000000000020006008500000100002000007003520030090094000070000069000000300600,235796814187543926946218537379185462468927153521634798694852371713469285852371649,23,1.3,1,235796814187543926946218537379185462468927153521634798694852371713469285852371649,4.65359
000000001604200000020070000040001030050820109003900000230000500000160007000000800,579384261684215973321679485942751638756823149813946752238497516495168327167532894,23,1.2,1,579384261684215973321679485942751638756823149813946752238497516495168327167532894,1.46691
050823040700900008040000000000009070000000006870200001180000007000000905020040060,651823749732954618948167352316589274295471836874236591183695427467312985529748163,24,1.3,1,651823749732954618948167352316589274295471836874236591183695427467312985529748163,7.86291
000000500000069030005100062050908040130007029400030000000000010089302050004000000,361274598827569134945183762756928341138457629492631875273845916689312457514796283,26,1.4,1,361274598827569134945183762756928341138457629492631875273845916689312457514796283,0.235966
000006002500010809170020050065009070901300000000000000420030001000064000008000000,893546712542713869176928354265489173981372546734651928427835691359164287618297435,24,1.1,1,893546712542713869176928354265489173981372546734651928427835691359164287618297435,0.148165
024070100700910000030000800000603740000000000090100520600500003000000000045006090,524378169768912354931465872852693741416257938397184526679521483283749615145836297,24,2.2,2,524378169768912354931465872852693741416257938397184526679521483283749615145836297,6.60006
070000000010000837400850000250000600000060208600000050040300001700640003000200080,876913542915426837423857196258734619134569278697182354542398761781645923369271485,25,2.5,2,876913542915426837423857196258734619134569278697182354542398761781645923369271485,9.43284
560000100020100006000000070000040000001890300308001000012600040030000850480009001,564973182827154936193268475279346518651897324348521697912685743736412859485739261,26,3.0,2,564973182827154936193268475279346518651897324348521697912685743736412859485739261,2.15985
020060040004000680501004000080103000103000800200000004300970001002000050000500006,827365149934712685561894273786143592143259867295687314358976421672431958419528736,25,2.7,2,827365149934712685561894273786143592143259867295687314358976421672431958419528736,0.427594
000600000600008790000040000705300001408100060000000280060005020040701800800000005,984657312653218794271943658725386941498172563316594287167835429549721836832469175,25,2.1,2,984657312653218794271943658725386941498172563316594287167835429549721836832469175,2.26346
900005000006800000002040003600970500030000006807060030000200000080004002000010069,918325647346897125572146893624973581135482976897561234461239758789654312253718469,24,2.9,2,918325647346897125572146893624973581135482976897561234461239758789654312253718469,0.750728
000007503040800100000502009000000080608010050950000000004080017001000038020000000,289167543745893126163542879417356982638219754952478361394685217571924638826731495,24,2.5,2,289167543745893126163542879417356982638219754952478361394685217571924638826731495,3.65026
000300200060029500001500000400750800000002907208030050042000300010000090900170000,594317268867429513321568479439751826156842937278936154742695381613284795985173642,27,2.7,2,594317268867429513321568479439751826156842937278936154742695381613284795985173642,0.25777
720005910000000600501000073080000060000004731010009002900050000000460500000200000,726345918893712645541986273287531469659824731314679852968157324132468597475293186,25,2.9,2,726345918893712645541986273287531469659824731314679852968157324132468597475293186,1.47588
020100900005090073000803000000001000030007801700069002690000000003000089210000500,327156948865492173149873625452381796936247851781569432698725314573614289214938567,26,2.6,2,327156948865492173149873625452381796936247851781569432698725314573614289214938567,15.9717
003070104000000700001840300104000002060000000002703000500000040090400078000600000,683975124945312786721846395174568932369124857852793461517289643296431578438657219,23,2.4,2,683975124945312786721846395174568932369124857852793461517289643296431578438657219,5.43692
030950001000000000906010050400800017000021000860000002047008030000090800000502000,238954761154786923976213458425839617793621584861475392547168239612397845389542176,25,2.2,2,238954761154786923976213458425839617793621584861475392547168239612397845389542176,0.335488
000070000009201600070090450760000080005000000201804070030006805000030000000008004,623475918459281637178693452764352189385917246291864573937146825842539761516728394,25,2.2,2,623475918459281637178693452764352189385917246291864573937146825842539761516728394,0.971262
000180200024009000000300700000640050093000000005038040068000000050020073000000000,537184296824769531916352784281647359493215867675938142368471925159826473742593618,23,2.5,2,537184296824769531916352784281647359493215867675938142368471925159826473742593618,0.207361
009100305000050018000300700026000000400027001007040000004800007790000000031060504,849176325673254918152398746326581479485927631917643852564832197798415263231769584,27,2.8,2,849176325673254918152398746326581479485927631917643852564832197798415263231769584,12.2985
000040000087000064050030900000120500096000001003600080000000009040001603030094800,169842735387915264452736918874123596596487321213659487725368149948271653631594872,26,2.1,2,169842735387915264452736918874123596596487321213659487725368149948271653631594872,26.3262
200000000010000079000503000002400000030000000596008301004702010000600087000000960,248967135315824679679513428182439756437156892596278341864792513953641287721385964,24,2.5,2,248967135315824679679513428182439756437156892596278341864792513953641287721385964,9.73645
080006090000310400060940805090000021000000500400000008020004000059160000600080000,284756193975318462163942875598473621736821549412695738827534916359167284641289357,25,3.0,2,284756193975318462163942875598473621736821549412695738827534916359167284641289357,0.199875
050410600000000008046002070000006430030004500100003000007000300300200000080500001,759418623213675948846392175925186437638724519174953286567841392391267854482539761,24,2.5,2,759418623213675948846392175925186437638724519174953286567841392391267854482539761,0.517843
020000000010003600000710035007900004900340800000061000000100092000830000250000000,723685149514293687689714235137928564965347821842561973378156492491832756256479318,24,2.4,2,723685149514293687689714235137928564965347821842561973378156492491832756256479318,4.64988
000008390200000700037000100005000803008604070020700009400060080001005000600007000,516278394249136758837549126765912843398654271124783569472361985981425637653897412,25,2.2,2,516278394249136758837549126765912843398654271124783569472361985981425637653897412,6.53457
090000000000801090001047000085020600000300000040006800030000040006204108100000020,897532461423861597561947382785429613619358274342716859238195746956274138174683925,24,2.8,2,897532461423861597561947382785429613619358274342716859238195746956274138174683925,19.8251
700001000300020060200070080000050000503009001004200900000500070080000400401000600,745681293398425167216973584829157346563849721174236958632514879987362415451798632,23,2.1,2,745681293398425167216973584829157346563849721174236958632514879987362415451798632,13.5832
003860057000007400090005000500006800004000070070903000000008012000040560001000000,123864957658297431497315286519476823384521679276983145945638712732149568861752394,24,2.6,2,123864957658297431497315286519476823384521679276983145945638712732149568861752394,7.35337
007030800980040001100800204390080000001500000000000090406000010000023600800160000,247631859985247361163859274394786125621594738758312496436978512519423687872165943,26,2.5,2,247631859985247361163859274394786125621594738758312496436978512519423687872165943,7.44649
050000200000012630400003000000000000924000700060001840000107000090006000006029308,653978214879412635412653987381764529924835761567291843235187496798346152146529378,25,2.1,2,653978214879412635412653987381764529924835761567291843235187496798346152146529378,25.8986
000900000000040318000300000750000603001060792006000000030001009060002007024080000,643918275975246318218375964752194683481563792396827541837651429169432857524789136,25,2.2,2,643918275975246318218375964752194683481563792396827541837651429169432857524789136,1.74006
080000004000003207190020000040100000501000706000009500000235000800060000400000000,382617954654983217197524683749156832531842796268379541916235478875461329423798165,22,2.1,2,382617954654983217197524683749156832531842796268379541916235478875461329423798165,1.5024
090080003006004000104200500015007000007158390900000000000070800000020900500403020,792581463856734219134296578315947682267158394948362157421679835673825941589413726,27,2.1,2,792581463856734219134296578315947682267158394948362157421679835673825941589413726,6.29597
006000000008009000090040200000006341000005070700830600069007010507090000040000000,476352189258169734193748256985276341634915872721834695869427513517693428342581967,24,2.5,2,476352189258169734193748256985276341634915872721834695869427513517693428342581967,7.20642
690000800072000000004000030000500300056080000710006208000069100005040000100000006,691354872372618594584972631948521367256783419713496258437269185865147923129835746,24,2.1,2,691354872372618594584972631948521367256783419713496258437269185865147923129835746,14.3613
040058700900003804200001900300000000009000000000000308000304000081006000004200007,143958762957623814268471935316847259879532641425169378792314586581796423634285197,23,2.7,2,143958762957623814268471935316847259879532641425169378792314586581796423634285197,34.2273
000600080000400000080053000094200006000047005502080700830000200200000004000000910,423679581157428693986153472794215836368947125512386749831594267279861354645732918,24,2.2,2,423679581157428693986153472794215836368947125512386749831594267279861354645732918,1.24345
009000800607003100000006570000005600042000009000200000010090050008070006000800000,239157864657483192184926573891345627542768319376219485713694258428571936965832741,22,2.3,2,239157864657483192184926573891345627542768319376219485713694258428571936965832741,0.08018
400003800230800000005600300000901200001784000000000006000009001800000050040030000,497213865236895714185647392354961278621784539978352146763529481812476953549138627,23,2.8,2,497213865236895714185647392354961278621784539978352146763529481812476953549138627,2.62675
000020080908000074005040001030690000000000700002004500740300000100000630000008000,674921385918536274325847961437695128591283746862174593746319852189452637253768419,23,2.3,2,674921385918536274325847961437695128591283746862174593746319852189452637253768419,0.756569
009400000200000080030600010402000800060090200900003070004980006600000007007050000,179438562246519783835672914452761839763895241981243675514987326698324157327156498,24,2.9,2,179438562246519783835672914452761839763895241981243675514987326698324157327156498,1.33728
602080109070000000900001400000600050000504000408090000000040900001000380000300000,632485179174963528985271463319628754726534891458197632563842917241759386897316245,22,2.1,2,632485179174963528985271463319628754726534891458197632563842917241759386897316245,7.70631
200040001000800300060030020000029080080750000000000702070100003803600000190000500,238546971947812356561937824716329485482751639359468712675184293823695147194273568,25,3.0,2,238546971947812356561937824716329485482751639359468712675184293823695147194273568,1.13724
000000083000040100069050000300000200500760000010000700050004008003902006000000070,745129683238647195169853427387495261524761839916238754652374918873912546491586372,22,2.7,2,745129683238647195169853427387495261524761839916238754652374918873912546491586372,2.84389
030901000000000001002800607047000000060080072000020040000040500900700206003050000,536971428478562391192834657247193865369485172815627943721346589954718236683259714,24,2.4,2,536971428478562391192834657247193865369485172815627943721346589954718236683259714,8.31081
000003001000058000000100590106007000000005108800900206009001034020370000060000700,675493821912758463348162597156287349294635178837914256789521634421376985563849712,26,2.5,2,675493821912758463348162597156287349294635178837914256789521634421376985563849712,7.5484
000000600000060002080003000002900000065120049007040000000000030000007205100200004,751482693934761582286593471412976358365128749897345126528614937649837215173259864,22,2.1,2,751482693934761582286593471412976358365128749897345126528614937649837215173259864,14.3312
300000900480290000009000005070600400100080003000000060008010500010006004007903120,356178942481295637729364815572631489164789253893542761238417596915826374647953128,26,3.0,2,356178942481295637729364815572631489164789253893542761238417596915826374647953128,2.96662
020080300500100000403900060000600002010350049004000000608500000090000800000000700,921486357576123498483975261359648172817352649264791583638517924795234816142869735,23,2.6,2,921486357576123498483975261359648172817352649264791583638517924795234816142869735,0.19468
002000003403000900005490600000019400000650700900800500000001006070000000500072090,692785143483126957715493682357219468128654739946837521839541276274968315561372894,25,2.2,2,692785143483126957715493682357219468128654739946837521839541276274968315561372894,6.03781
090006080708000040300080005000014090070005800054800061000030000003100000900000050,495326187728951346361487925836714592179265834254893761647539218583142679912678453,25,2.7,2,495326187728951346361487925836714592179265834254893761647539218583142679912678453,0.365668
040000003500000207203900000015000000080002306020300908000260000800030400006004070,147528693598613247263947185315896724789452316624371958471265839852739461936184572,26,3.0,2,147528693598613247263947185315896724789452316624371958471265839852739461936184572,7.52515
000090042843000060010007000500000006060014030000000000400050000007209000009060003,675893142843125769912647358594372816768914235321586497436758921157239684289461573,23,2.6,2,675893142843125769912647358594372816768914235321586497436758921157239684289461573,6.93057
000000072000009010090506000000000400300000050089400003200000100070005308040183020,456318972823749516197526834562937481314862759789451263238674195671295348945183627,25,2.6,2,456318972823749516197526834562937481314862759789451263238674195671295348945183627,0.255327
000000107700300000000094026320000005000005204907010000009000000400003001018000002,693528147742361859185794326324876915861935274957412683239157468476283591518649732,24,2.6,2,693528147742361859185794326324876915861935274957412683239157468476283591518649732,1.03891
000800004005000070080030100004000000000900000060270030091407050500010000007050020,713895264925146873486732195274583619358961742169274538891427356532619487647358921,23,3.0,2,713895264925146873486732195274583619358961742169274538891427356532619487647358921,3.97671
000004602700000800000000090060901000021000030000030060007006508008000013500040000,139784652756329841284615397463971285921568734875432169347196528698257413512843976,23,2.4,2,139784652756329841284615397463971285921568734875432169347196528698257413512843976,5.493
400780513080000000060002000000250700570030004003100000650300070000900000000000805,429786513785413692361592487196254738572839164843167259654328971218975346937641825,25,2.5,2,429786513785413692361592487196254738572839164843167259654328971218975346937641825,0.54642
020000060000007903009400000300061009000204700007900045900570000040000000070600200,728395164465127983139486572354761829896254731217938645983572416642819357571643298,25,2.8,2,728395164465127983139486572354761829896254731217938645983572416642819357571643298,0.806903
000000009000156000020000300040080720207090030001500000800000040000000206500012090,175243689938156472426978351649381725257694138381527964812769543794835216563412897,24,2.5,2,175243689938156472426978351649381725257694138381527964812769543794835216563412897,2.44556
950008000020030075070000000007400080000000039008001020000074002503200900000900060,956748213824139675371652894297463581165827439438591726689374152513286947742915368,25,2.7,2,956748213824139675371652894297463581165827439438591726689374152513286947742915368,0.737056
000509200506030000070001008809040320100800000030000000000005600000000080060007091,481579263596238174372461958859146327127893546634752819748915632913624785265387491,24,2.4,2,481579263596238174372461958859146327127893546634752819748915632913624785265387491,9.65566
000008000000006475201500000400010009500700008009830040704000000020000300000000057,657348921983126475241579683478612539532794168169835742714253896825967314396481257,24,2.8,2,657348921983126475241579683478612539532794168169835742714253896825967314396481257,2.5781
500000000006008000080960005300080410040000700008017060000003000005000020921000040,512734896796158234483962175367589412149326758258417369674293581835641927921875643,24,2.3,2,512734896796158234483962175367589412149326758258417369674293581835641927921875643,0.692662
000050000052003009109060004597000000020830100000000000000020007008700002000000510,763954821452183769189267354597641238624839175831572946915326487348715692276498513,23,2.3,2,763954821452183769189267354597641238624839175831572946915326487348715692276498513,3.75181
800052070003460000002007090000083020000900000060000100056004200030000004009000300,894152673573469812612837495145683927328971546967245138756314289231598764489726351,24,3.0,2,894152673573469812612837495145683927328971546967245138756314289231598764489726351,0.192588
004100000900007006000050102700000063003006070000000904009700200010800000005060090,564123789921487356837659142748912563293546871156378924689734215412895637375261498,24,2.1,2,564123789921487356837659142748912563293546871156378924689734215412895637375261498,0.203115
300000700005030020860000000000200601023006080040700000490007150000920000000000970,314852769975631824862479513789245631523196487641783295498367152157928346236514978,25,2.6,2,314852769975631824862479513789245631523196487641783295498367152157928346236514978,0.204377
002006390000050600080002000059170000000000000300820070405030120160000000000040005,572486391941357682683912754859173246724569813316824579495638127167295438238741965,25,2.7,2,572486391941357682683912754859173246724569813316824579495638127167295438238741965,1.61243
000078000030050170200900040000000000040000085701000420600001300009780000020090008,194378652836254179275916843562847931943162785781539426658421397319785264427693518,25,2.9,2,194378652836254179275916843562847931943162785781539426658421397319785264427693518,11.8659
480009000700010290000800006600000030010004000008003024500000100040000500100600002,486729315735416298291835476624597831317284659958163724569342187842971563173658942,24,2.7,2,486729315735416298291835476624597831317284659958163724569342187842971563173658942,9.27938
090060084060030000400020100000800500900000070700040000000000068076003001002980000,297561384561438927438729156613897542924615873785342619359174268876253491142986735,24,2.1,2,297561384561438927438729156613897542924615873785342619359174268876253491142986735,7.29135
509004002000320000000900000030000060000560000410080005020090001007005608001000039,579614382184327956263958714835249167792561843416783295328496571947135628651872439,25,2.3,2,579614382184327956263958714835249167792561843416783295328496571947135628651872439,0.843247
104300070000020530000000048000108000800000700320500000706400000950067000000050000,184395672679824531532716948465178329891632754327549186716483295958267413243951867,24,2.8,2,184395672679824531532716948465178329891632754327549186716483295958267413243951867,0.271903
070003000009201000300780060050000028000007000006900370040500009000060000560004700,275643891689251437314789265957436128431827956826915374143572689792168543568394712,25,2.8,2,275643891689251437314789265957436128431827956826915374143572689792168543568394712,0.335324
700600903000100086004030100000000000053002800000050340092503070000000090600010200,721648953539127486864935127248396715153472869976851342492583671317264598685719234,26,2.7,2,721648953539127486864935127248396715153472869976851342492583671317264598685719234,0.168867
000005800006040000020003050000090004000000029018600000790000000000002030205079000,173965842586247391429813756352791684647538129918624573794386215861452937235179468,22,2.3,2,173965842586247391429813756352791684647538129918624573794386215861452937235179468,34.2614
503000000000007008100520006800650010602000300030000000905100600000090000006000702,523968471469317528187524936894653217652871349731249865975132684248796153316485792,24,2.5,2,523968471469317528187524936894653217652871349731249865975132684248796153316485792,7.73471
040600000000103070000000941700200309003810000080006000030000090078000030002000104,145679823829143675367582941716254389293817456584396217631425798478961532952738164,25,2.7,2,145679823829143675367582941716254389293817456584396217631425798478961532952738164,25.896
694000300000050006002009000010000000400070108000016203000001070039005800000004600,694128357381457926572639481218943765463572198957816243846391572739265814125784639,25,3.0,2,694128357381457926572639481218943765463572198957816243846391572739265814125784639,11.5095
037100000090008010000000600000030047500020000000400250700040008300506001800070024,437162985296758413158394672921635847574829136683417259719243568342586791865971324,26,2.9,2,437162985296758413158394672921635847574829136683417259719243568342586791865971324,1.11556
000500000003400000500370040700003650000086000180000002002000470090000000650100300,974561823263498517518372946749213658325786194186945732832659471491837265657124389,24,2.6,2,974561823263498517518372946749213658325786194186945732832659471491837265657124389,2.02723
954120000028007000000000000070509000003004600600010005015000300000700100207050098,954128763128637549736495812871569234593274681642813975415986327389742156267351498,27,2.1,2,954128763128637549736495812871569234593274681642813975415986327389742156267351498,0.470647
054009000800400206600000000008957000500000002090820010030104000000030050000000700,354269871879415236621783495218957364567341982493826517935174628742638159186592743,24,2.3,2,354269871879415236621783495218957364567341982493826517935174628742638159186592743,0.438265
000000005107000002003725080700068000308100009000050000500002900060003000000080036,682431795157896342943725681795268413328147569416359827534612978861973254279584136,25,2.6,2,682431795157896342943725681795268413328147569416359827534612978861973254279584136,0.348548
004601300000000208020000906045000001000164000200090600093200000050070000400903000,984621357516739248327845916645382791879164523231597684793218465152476839468953172,26,2.1,2,984621357516739248327845916645382791879164523231597684793218465152476839468953172,0.319781
000075040000009200250001000601300900000040007003100005180000000500000680000020504,369275841417689253258431796641357928925846137873192465182564379594713682736928514,25,2.1,2,369275841417689253258431796641357928925846137873192465182564379594713682736928514,0.477425
035040000290000040000063500008000023060007000950000601000050004080000070020908000,835749216296581347714263598148695723362817459957324681679152834581436972423978165,25,2.1,2,835749216296581347714263598148695723362817459957324681679152834581436972423978165,1.47136
810020000000400000030000008000000560900050410200700090050610040400800020003004000,817526934592483176634197258381249567976358412245761893758612349469835721123974685,24,2.5,2,817526934592483176634197258381249567976358412245761893758612349469835721123974685,2.83055
039000000007003000460018700000000050046005039000001007070400000100000006008020500,839762415217543968465918723981374652746285139523691847672459381154837296398126574,24,2.5,2,839762415217543968465918723981374652746285139523691847672459381154837296398126574,17.1823
000600080001007000050000000023000009000500007910023000030058001000009003048000006,297615384481237695356984172723846519864591237915723468639458721572169843148372956,23,2.2,2,297615384481237695356984172723846519864591237915723468639458721572169843148372956,1.92542
